displacement:0,displacement:1,Points:0,Points:1,Points:2
0.0157652,0.00312151,-0.123022,0.556442,0
0.045583,-0.0417922,1.90347,1.46476,0
0.00986944,0.00903277,-0.433624,0.359741,0
0.00407313,-0.0107294,0.605117,0.154132,0
0.00407138,0.0124397,-0.605117,0.154132,0
0.00507996,0.0137425,-0.675188,0.19492,0
0.00508253,-0.0120322,0.675188,0.19492,0
0.0297201,0.0120892,-0.636854,1.02517,0
0.023601,-0.00405646,0.273915,0.818683,0
0.0115708,-0.00355093,0.235666,0.41365,0
0.0119547,0.00418243,-0.178484,0.426083,0
0.0143004,0.00774736,-0.371258,0.512667,0
0.012286,-0.00577813,0.354759,0.442024,0
0.0093782,-0.00900458,0.521839,0.346042,0
0.00563214,0.00890388,-0.421807,0.206198,0
0.00563354,-0.00719411,0.421807,0.206198,0
0.0369381,0.0258058,-1.33392,1.25566,0
0.00353107,-0.00689557,0.404533,0.129006,0
0.00353021,0.00860552,-0.404533,0.129006,0
0.00932358,0.012981,-0.642546,0.351055,0
0.0366063,0.0054974,-0.269584,1.22322,0
0.011534,-0.00163002,0.133278,0.410805,0
0.0458135,0.00797301,-0.416283,1.50011,0
0.00896767,-0.0123925,0.701994,0.341875,0
0.0160777,-0.00308326,0.213669,0.568545,0
0.0512207,-0.000723196,0.0927186,1.66533,0
0.0171259,-0.00819784,0.492711,0.614712,0
0.00732087,-0.00767736,0.448907,0.268478,0
0.0113472,0.00304472,-0.117514,0.404153,0
0.0270145,-0.01107,0.670857,0.944083,0
0.0285142,-0.0115023,0.697391,0.991489,0
0.00863819,0.00900324,-0.430423,0.31547,0
0.0287665,-0.00225944,0.176929,0.980578,0
0.0171215,0.00253172,-0.0914512,0.601939,0
0.0187736,0.00818789,-0.401679,0.665441,0
0.00398668,0.00861021,-0.405107,0.145695,0
0.00398764,-0.00690029,0.405107,0.145695,0
0.00768673,0.0270141,-1.52887,0.412386,0
0.0113424,0.00424026,-0.181315,0.404723,0
0.00700168,-0.00837844,0.485275,0.258223,0
0.0109937,0.0109764,-0.538704,0.404943,0
0.0113864,0.000817841,0.00196353,0.405038,0
0.00758998,0.00985044,-0.473573,0.279255,0
0.0021677,-0.0212365,1.18453,0.105284,0
0.00884059,-0.00678881,0.404114,0.321697,0
0.00336096,-0.012634,0.704838,0.130278,0
0.00335901,0.0143447,-0.704838,0.130278,0
0.0206834,-0.0139529,0.818682,0.755633,0
0.0156784,0.0020806,-0.0665526,0.552971,0
0.0055237,0.00871097,-0.411658,0.201953,0
0.0091453,-0.00677164,0.403576,0.3326,0
0.00552503,-0.0070012,0.411658,0.201953,0
0.0137783,0.00602782,-0.278383,0.491518,0
0.0118994,0.000215833,0.0343347,0.422943,0
0.005234,0.00929676,-0.441887,0.192237,0
0.00523539,-0.0075869,0.441887,0.192237,0
0.00712384,-0.0151028,0.844727,0.283576,0
0.0112844,0.00548597,-0.2475,0.403902,0
0.00362953,-0.00703935,0.412064,0.132758,0
0.00362863,0.00874931,-0.412064,0.132758,0
0.0115116,0.00633695,-0.292833,0.413,0
0.0134868,0.0117069,-0.583093,0.495595,0
0.0124663,0.00112297,-0.0144634,0.44259,0
0.00902183,0.00981574,-0.47376,0.331055,0
0.0206847,-0.000300568,0.0637211,0.720159,0
0.0120232,-0.0250196,1.48011,0.547708,0
0.00129212,0.0136867,-0.668534,0.0497684,0
0.00129283,-0.0119759,0.668534,0.0497684,0
0.00801965,-0.0114694,0.650423,0.303558,0
0.0153791,0.00664081,-0.313001,0.547551,0
0.0133554,-0.00164689,0.134725,0.474064,0
0.0155467,-0.0067762,0.412778,0.557109,0
0.0133082,0.0138887,-0.701358,0.498043,0
0.0416057,-0.00595131,0.396909,1.37483,0
0.0131351,0.00324757,-0.128857,0.46641,0
0.0443803,0.0276048,-1.39318,1.45291,0
0.00144712,0.016147,-0.799041,0.057833,0
0.0117359,-0.00491228,0.308124,0.421247,0
0.00637605,-0.00939369,0.537768,0.237361,0
0.0114245,-0.00649463,0.391794,0.413151,0
0.00601081,0.00959392,-0.458204,0.221146,0
0.00601295,-0.00788368,0.458181,0.221163,0
0.0138085,0.000420492,0.023414,0.488914,0
0.0111809,-0.00661752,0.397999,0.4048,0
0.00630407,-0.0112559,0.63594,0.239045,0
0.00936767,0.00962467,-0.464179,0.343072,0
0.0238345,0.015058,-0.791899,0.853389,0
0.0113527,0.00408991,-0.173309,0.404971,0
0.0114082,0.00735814,-0.346912,0.411022,0
0.0090628,-0.00834856,0.486611,0.333013,0
0.0109947,0.00983067,-0.477631,0.401788,0
0.0121609,0.00998998,-0.488109,0.443534,0
0.00290304,-0.0122345,0.683231,0.111994,0
0.00290143,0.0139452,-0.683231,0.111994,0
0.0102902,0.0117499,-0.578662,0.38208,0
0.00406367,-0.00709749,0.415405,0.148704,0
0.00406266,0.00880742,-0.415405,0.148704,0
0.0115388,0.00334213,-0.133459,0.410996,0
0.00226237,-0.00690688,0.404372,0.0826465,0
0.0169194,-0.00541795,0.341122,0.600767,0
0.0144283,0.00872237,-0.423878,0.519332,0
0.000812045,-0.00749595,0.434449,0.0298188,0
0.000811822,0.00920609,-0.434449,0.0298188,0
0.0163223,-0.0140688,0.814117,0.611741,0
0.0613141,-0.0244572,1.31079,1.89064,0
0.00690213,0.0185169,-0.938808,0.283681,0
0.0118564,-0.00533382,0.330642,0.426163,0
0.00652394,-0.0133302,0.747049,0.253536,0
0.0109397,-0.027937,1.71073,0.525538,0
0.00780679,0.00914271,-0.436702,0.285707,0
0.00446731,-0.00979837,0.556676,0.167353,0
0.00446564,0.0115085,-0.556676,0.167353,0
0.0320099,0.00523229,-0.251324,1.08258,0
0.0289035,0.0195356,-1.0419,1.02281,0
0.0133898,-0.00422427,0.272943,0.477886,0
0.0120042,0.00673246,-0.314306,0.430892,0
0.0121128,0.00503189,-0.223876,0.432396,0
0.0167571,0.00663111,-0.314054,0.594399,0
0.0283032,-0.0252816,1.41183,1.0195,0
0.0632415,-0.0281237,1.44839,1.92273,0
0.0102026,0.0140039,-0.699662,0.387052,0
0.0210278,-0.00831848,0.506654,0.744829,0
0.00692481,-0.00771389,0.450344,0.25414,0
0.0178379,-0.0205581,1.18869,0.700752,0
0.0072006,0.00971519,-0.465968,0.264807,0
0.0124908,-0.00404387,0.262559,0.446398,0
0.0117845,0.00799533,-0.381203,0.425488,0
0.045689,0.00672847,-0.344388,1.49658,0
0.0112806,0.00644458,-0.298339,0.405036,0
0.0118495,-0.00282007,0.196913,0.42267,0
0.00987465,-0.00709517,0.421558,0.359359,0
0.00715359,0.0176881,-0.893205,0.289163,0
0.0275022,0.00101162,-0.00896139,0.939434,0
0.00240656,0.0123407,-0.598472,0.0911488,0
0.00240761,-0.0106302,0.598472,0.0911488,0
0.0180956,0.0298767,-1.6182,0.731721,0
0.00662432,0.00933007,-0.445104,0.243088,0
0.0325202,-0.007014,0.450742,1.10303,0
0.0114069,0.00775758,-0.368105,0.411716,0
0.0495156,0.012219,-0.655619,1.60655,0
0.00662574,-0.0076204,0.445104,0.243077,0
0.0391206,0.0273405,-1.3933,1.314,0
0.0115361,0.00408924,-0.173343,0.411388,0
0.00252343,0.00861235,-0.404269,0.092207,0
0.00747611,-0.00893518,0.51519,0.276738,0
0.0130598,0.0040114,-0.169825,0.464349,0
0.0158803,0.00703576,-0.334933,0.565396,0
0.00832872,-0.00679949,0.404076,0.303301,0
0.00151718,0.00925608,-0.437228,0.0557524,0
0.0015176,-0.00754595,0.437228,0.0557524,0
0.00180981,0.0109515,-0.525543,0.0675755,0
0.00181046,-0.00924116,0.525543,0.0675755,0
0.0327046,0.0198087,-1.05618,1.13266,0
0.0336849,0.00249641,-0.0948666,1.13227,0
0.0152444,0.00479392,-0.213212,0.540228,0
0.0110418,-0.00941069,0.546445,0.406981,0
0.0113817,-0.00632044,0.382491,0.411287,0
0.0391101,-0.0172949,1.01428,1.31151,0
0.024729,-0.0185194,1.07767,0.901989,0
0.0114069,0.00719627,-0.338322,0.41069,0
0.0217528,0.00867074,-0.43297,0.764814,0
0.00207365,-0.0112071,0.628507,0.0790445,0
0.00207265,0.0129176,-0.628507,0.0790445,0
0.0447153,0.0296845,-1.47173,1.45998,0
0.0118508,-0.00407802,0.263883,0.424086,0
0.0133914,-0.00132276,0.117306,0.475116,0
0.00226001,0.0086165,-0.404351,0.0825804,0
0.0124558,-0.00433027,0.2778,0.445571,0
0.0186494,-0.00927029,0.55446,0.669353,0
0.0206272,0.0298947,-1.59502,0.803899,0
0.00123138,-0.0104983,0.590982,0.0465786,0
0.00123085,0.0122089,-0.590982,0.0465786,0
0.00957866,0.00919325,-0.441695,0.349678,0
0.00205337,-0.00834591,0.479022,0.0759845,0
0.00205273,0.0100561,-0.479022,0.0759845,0
0.0111832,-0.00621677,0.376746,0.404075,0
0.014062,-0.00356298,0.238034,0.500217,0
0.00482582,-0.0192992,1.07562,0.21333,0
0.0111759,-0.00642796,0.387937,0.404233,0
0.0121346,0.00102702,-0.00929181,0.43108,0
0.028638,-0.000229551,0.0615297,0.975358,0
0.0186992,0.0140776,-0.725768,0.683471,0
0.0114761,0.00578406,-0.263457,0.410998,0
0.00464712,0.0100075,-0.478375,0.171743,0
0.00464851,-0.00829747,0.478375,0.171743,0
0.0107394,0.015756,-0.796759,0.414629,0
0.000421503,-0.00774797,0.44748,0.0155132,0
0.000421382,0.00945814,-0.44748,0.0155132,0
0.0112802,0.00853787,-0.409359,0.40884,0
0.0202244,-0.00949191,0.569946,0.722261,0
0.0174156,0.0248314,-1.33952,0.702256,0
0.0521176,0.04528,-1.92481,1.63,0
0.00197642,0.0274886,-1.61652,0.199629,0
0.00315571,-0.00702983,0.41125,0.115417,0
0.00315492,0.00873982,-0.41125,0.115417,0
0.0128324,0.00229017,-0.0773145,0.455496,0
0.0151751,0.00529781,-0.240346,0.538487,0
0.0111733,-0.00789351,0.465772,0.407459,0
0.00252474,-0.00690368,0.404339,0.0922331,0
0.00148672,0.00888556,-0.417989,0.0544494,0
0.0014871,-0.00717548,0.417989,0.0544494,0
0.00431917,0.0277713,-1.69344,0.325116,0
0.0181818,0.0262258,-1.41757,0.730716,0
0.0175424,-0.00122757,0.113614,0.616292,0
0.00277926,-0.00733536,0.426879,0.101911,0
0.0027779,0.00904519,-0.426868,0.101888,0
0.00815796,-0.0144018,0.80903,0.319967,0
0.00945465,0.00940669,-0.452791,0.345702,0
0.00359359,-0.010029,0.567896,0.13505,0
0.00359218,0.0117392,-0.567896,0.13505,0
0.0113591,0.000528746,0.0175,0.404093,0
0.00105532,0.0102443,-0.488452,0.0391382,0
0.00105565,-0.00853403,0.488452,0.0391382,0
0.0205659,-0.0115611,0.685228,0.741244,0
0.040169,-0.00130537,0.12628,1.32994,0
0.0175097,0.0208147,-1.10404,0.681641,0
0.0413689,-0.00788829,0.507742,1.36883,0
0.00637706,0.00854993,-0.404104,0.232781,0
0.00637853,-0.00684027,0.404104,0.232781,0
0.0126901,0.0147391,-0.746328,0.480073,0
0.0131043,-0.00451563,0.28827,0.468411,0
0.0357846,-0.0159018,0.942838,1.2162,0
0.0113323,-0.00322973,0.218456,0.404952,0
0.003763,0.00859218,-0.404006,0.1375,0
0.00376391,-0.00688225,0.404006,0.1375,0
0.0107965,0.00923208,-0.445514,0.393259,0
0.0164873,0.00414356,-0.178824,0.581757,0
0.00364798,0.0151814,-0.749648,0.14311,0
0.00365596,-0.0134583,0.748995,0.143302,0
0.00829742,-0.0251253,1.50811,0.429129,0
0.00062149,0.0178272,-0.889167,0.025668,0
0.0125471,0.00212478,-0.0683758,0.445566,0
0.00154596,-0.0144901,0.802004,0.0617806,0
0.014317,0.00902239,-0.439855,0.516246,0
0.0115589,-0.00132709,0.117081,0.411524,0
0.0116784,-0.00637843,0.385949,0.421867,0
0.00802694,0.00926344,-0.443314,0.293915,0
0.0168924,-0.00642703,0.39591,0.60205,0
0.024749,-0.00309828,0.221438,0.854229,0
0.00517937,0.0104536,-0.502223,0.192064,0
0.00518101,-0.00874365,0.502223,0.192064,0
0.0137049,-0.00914608,0.537475,0.5002,0
0.0228934,-0.0369735,1.92797,0.835903,0
0.014894,0.00139211,-0.0291298,0.526101,0
0.0463053,-0.00614072,0.409053,1.51481,0
0.037724,0.0423523,-1.91263,1.25298,0
0.0430324,-0.0122128,0.749147,1.41915,0
0.00289935,-0.0256211,1.79661,0.28698,0
0.00112387,0.0106135,-0.507687,0.0418314,0
0.00112426,-0.00890319,0.507687,0.0418314,0
0.0113403,-0.00189944,0.147619,0.404185,0
0.0152407,-0.00319063,0.218866,0.54018,0
0.00986037,-0.0092733,0.536939,0.364174,0
0.00647767,0.0121295,-0.591981,0.243527,0
0.0130904,0.00384619,-0.160977,0.465275,0
0.0136871,0.00256041,-0.092036,0.485091,0
0.00854348,0.00887162,-0.423383,0.311796,0
0.00901455,-0.00875275,0.507905,0.332254,0
0.0161521,0.0057154,-0.263788,0.572356,0
0.00226357,-0.0237547,1.35809,0.132233,0
0.011393,-0.00564736,0.346791,0.410413,0
0.000507143,0.00993097,-0.472057,0.0187543,0
0.000507299,-0.00822074,0.472057,0.0187543,0
0.0120657,0.00443031,-0.191766,0.430165,0
0.0114364,-0.00548274,0.338104,0.411657,0
0.00930646,0.0147037,-0.73536,0.356991,0
0.0127736,0.0059121,-0.271305,0.456516,0
0.000192962,0.0101147,-0.481587,0.0071494,0
0.000193024,-0.00840447,0.481587,0.0071494,0
0.000331271,0.0277582,-1.60971,0.0545055,0
0.0601178,-0.0129632,0.776413,1.91234,0
0.013383,0.00577445,-0.264462,0.477479,0
0.0113681,0.00209585,-0.066685,0.404552,0
0.01096,-0.00688241,0.411755,0.397538,0
0.00458306,0.00858036,-0.404031,0.167445,0
0.00458416,-0.0068705,0.404031,0.167445,0
0.011273,0.00605419,-0.277635,0.404216,0
0.00970277,0.00999689,-0.484376,0.356005,0
0.00800533,-0.00680358,0.403921,0.291648,0
0.0132942,0.0342599,-1.92239,0.56286,0
0.011916,0.00606157,-0.278549,0.42679,0
0.00662752,0.00855899,-0.404832,0.241896,0
0.00662904,-0.00684936,0.404832,0.241896,0
0.00837985,-0.00878607,0.508677,0.309326,0
0.0193655,-0.0268757,1.53911,0.768251,0
0.00982094,0.0111507,-0.545814,0.36334,0
0.000554507,0.0165031,-0.817755,0.022289,0
0.0235643,0.00932494,-0.472324,0.825081,0
0.0359973,0.0331407,-1.6253,1.22548,0
0.0516235,0.0256191,-1.30334,1.64309,0
0.0569132,-0.0211622,1.17972,1.78818,0
0.0137252,-0.0146684,0.840161,0.525127,0
0.0468985,-0.0110176,0.684117,1.53041,0
0.0114303,-0.00672155,0.403854,0.413834,0
0.0262422,0.0307259,-1.58784,0.96015,0
0.0143251,-0.00295491,0.205528,0.508559,0
0.0127671,0.000893621,-0.00211807,0.452994,0
0.0119433,0.00377288,-0.156605,0.42538,0
0.00525811,0.012535,-0.611604,0.198929,0
0.00526043,-0.0108249,0.611602,0.198932,0
0.0362257,0.0385606,-1.80599,1.22117,0
0.0419521,0.00785443,-0.408418,1.38524,0
0.00961573,0.0234921,-1.25218,0.432762,0
0.00175689,-0.0114446,0.640807,0.067173,0
0.00175602,0.0131552,-0.640807,0.067173,0
0.00328761,-0.00721159,0.42077,0.120424,0
0.00328677,0.00892158,-0.42077,0.120424,0
0.0115701,0.00441126,-0.190519,0.412837,0
0.00175924,0.0184018,-0.921281,0.0734807,0
0.0130851,-0.00486424,0.306882,0.468294,0
0.00215003,0.0205008,-1.03907,0.0949352,0
0.0138203,-0.000757103,0.0869528,0.489618,0
0.00972116,-0.00789174,0.463446,0.355627,0
0.00745962,-0.00744942,0.437128,0.273086,0
0.0113598,-0.000406792,0.0677399,0.404255,0
0.0074541,0.0091668,-0.437534,0.272967,0
0.0156729,0.00394798,-0.167737,0.553954,0
0.00916562,-0.00996681,0.572567,0.341014,0
0.0207286,-0.0164889,0.960742,0.769612,0
0.0113604,0.00146229,-0.0326684,0.404168,0
0.011323,-0.00284156,0.197812,0.404266,0
0.00896642,0.0140974,-0.701748,0.341969,0
0.0148158,0.00484647,-0.215736,0.525641,0
0.000495291,-0.0069033,0.403651,0.0180883,0
0.000495168,0.00861338,-0.403651,0.0180883,0
0.00773435,0.00854119,-0.405094,0.281974,0
0.0162283,-0.0212073,1.22631,0.653689,0
0.00303141,-0.00776039,0.449117,0.111563,0
0.00303056,0.00947046,-0.449117,0.111563,0
0.00102923,0.0112137,-0.538938,0.0385395,0
0.00102962,-0.00950329,0.538938,0.0385395,0
0.00363459,-0.0118675,0.664595,0.139443,0
0.00363272,0.013578,-0.664595,0.139443,0
0.0101149,0.00847008,-0.40422,0.36732,0
0.0335354,-0.0142195,0.852537,1.14831,0
0.00382687,0.0190715,-0.961627,0.161519,0
0.045273,-0.0315408,1.59619,1.47116,0
0.00429764,0.00911167,-0.431405,0.157682,0
0.00429876,-0.00740174,0.431405,0.157682,0
0.00667667,-0.0102456,0.583091,0.250393,0
0.0067571,0.0139102,-0.686979,0.258838,0
0.00676023,-0.0122064,0.687309,0.258851,0
0.0133274,-0.000676957,0.0825292,0.472612,0
0.0147578,-0.00693262,0.420008,0.530399,0
0.015552,-0.0012729,0.115328,0.549084,0
0.014051,7.21194e-05,0.0422416,0.49729,0
0.0143536,0.000210106,0.0348166,0.507637,0
0.00399788,-0.0259326,1.65842,0.3038,0
0.00780249,-0.0109068,0.620031,0.293801,0
0.033027,0.00372983,-0.165704,1.11263,0
0.00431349,0.00858554,-0.404081,0.157606,0
0.00431452,-0.00687565,0.404081,0.157606,0
0.00774469,-0.00814228,0.473853,0.284807,0
0.0114058,0.0176177,-0.902741,0.449504,0
0.059023,0.0454296,-1.91067,1.79251,0
0.0119567,-0.00507362,0.316912,0.429249,0
0.0202982,0.00455746,-0.204121,0.70943,0
0.0213218,0.0262042,-1.40218,0.821588,0
0.0137558,-0.00222532,0.165978,0.488288,0
0.0189353,0.00962145,-0.480533,0.674674,0
0.0081707,0.016034,-0.804851,0.320274,0
0.0135733,0.00395236,-0.166893,0.482042,0
0.000781835,-0.0244897,1.4093,0.0516734,0
0.0115402,0.00295623,-0.112817,0.410855,0
0.0113879,0.00757704,-0.358501,0.410705,0
0.0136545,0.00875402,-0.424372,0.4926,0
0.011231,0.00708752,-0.332371,0.404307,0
0.012277,0.00922985,-0.447677,0.445619,0
0.00482765,0.0141345,-0.695605,0.186243,0
0.00483025,-0.0124242,0.695605,0.186243,0
0.0113352,0.00379459,-0.157561,0.40415,0
0.0291916,-0.0140254,0.837634,1.01975,0
0.00551379,0.0185639,-0.937421,0.228451,0
0.00378238,-0.00716831,0.41887,0.138493,0
0.00378142,0.00887826,-0.41887,0.138493,0
0.0238318,0.0387809,-1.91988,0.863649,0
0.0209643,0.00560781,-0.262648,0.732756,0
0.00824697,0.0146725,-0.731092,0.317417,0
0.0140331,-0.00558452,0.346501,0.502437,0
0.0266906,0.0120592,-0.630313,0.931888,0
0.0133273,0.00837764,-0.403709,0.480328,0
0.0197077,-0.0209338,1.21032,0.760826,0
0.014766,0.013753,-0.697731,0.548424,0
0.0149961,-0.00810133,0.483499,0.54175,0
0.000311195,-0.0100326,0.56644,0.0117145,0
0.000311068,0.0117431,-0.56644,0.0117145,0
0.0095592,0.00848535,-0.404323,0.347504,0
0.0122044,0.00574168,-0.261758,0.436441,0
0.0113651,0.0012804,-0.0228959,0.404315,0
0.0158892,0.0154605,-0.795253,0.595472,0
0.0414612,0.00384063,-0.175105,1.36921,0
0.0113379,0.00452233,-0.196328,0.404798,0
0.0121465,-0.0024782,0.178803,0.432741,0
0.00516198,0.0113999,-0.55177,0.193081,0
0.00516385,-0.00968983,0.55177,0.193081,0
0.0186444,-0.0104868,0.621438,0.67359,0
0.0260119,0.0164821,-0.874513,0.926399,0
0.00927124,-0.00691555,0.411308,0.337396,0
0.0120186,0.0229456,-1.22324,0.513845,0
0.0106919,0.00898602,-0.43231,0.388971,0
0.0112641,-0.00453038,0.287438,0.404105,0
0.00636958,0.00955267,-0.456452,0.234189,0
0.00638446,-0.00784542,0.456598,0.234674,0
0.0241418,0.0104466,-0.535771,0.846714,0
0.0160941,-0.00574658,0.357873,0.573441,0
0.0157777,0.00049547,0.0194642,0.556146,0
0.0364593,-0.00377615,0.268551,1.21874,0
0.00456729,0.025483,-1.37526,0.252659,0
0.0329533,0.0117764,-0.62367,1.12202,0
0.00370124,0.0160226,-0.794733,0.147103,0
0.00370621,-0.0143523,0.796901,0.147289,0
0.0102648,-0.00675903,0.404305,0.372582,0
0.00597498,0.00867833,-0.410395,0.218352,0
0.0059764,-0.00696862,0.410395,0.218352,0
0.0131591,0.00181595,-0.0518338,0.466646,0
0.0168249,-0.00408184,0.268467,0.595199,0
0.0113733,0.00247351,-0.0869366,0.40484,0
0.000979117,-0.0116983,0.65382,0.0375669,0
0.0009786,0.0134091,-0.65382,0.0375669,0
0.00175134,-0.00729021,0.424036,0.0641919,0
0.00175081,0.00900035,-0.424039,0.0641893,0
0.0130566,-0.0020202,0.154661,0.463989,0
0.000925044,-0.00730767,0.424698,0.0339101,0
0.000924798,0.00901778,-0.424698,0.0339101,0
0.010116,0.00921348,-0.443528,0.368956,0
0.00592497,0.0088796,-0.420833,0.216842,0
0.0113707,-0.00206942,0.156697,0.405356,0
0.00592643,-0.00716986,0.420833,0.216842,0
0.0125834,-0.00511931,0.319982,0.451243,0
0.0119129,-0.000429775,0.0690273,0.423537,0
0.0113531,0.00813783,-0.388218,0.410574,0
0.0254781,-0.00471437,0.312695,0.879854,0
0.013392,0.0055283,-0.251295,0.477456,0
0.0126504,-0.00453065,0.288655,0.452644,0
0.0305888,-0.00304672,0.222881,1.03813,0
0.00218865,-0.00868911,0.496953,0.0812457,0
0.00218793,0.0103993,-0.496953,0.0812457,0
0.00346245,-0.00727512,0.424188,0.126894,0
0.00346155,0.00898511,-0.424188,0.126894,0
0.0113125,0.0049139,-0.217137,0.404272,0
0.0127397,0.011413,-0.565608,0.468318,0
0.00764171,0.009252,-0.44223,0.279935,0
0.0508873,-0.0149713,0.892371,1.6395,0
0.0367373,0.0229644,-1.20694,1.2491,0
0.0197464,0.00525938,-0.242278,0.692124,0
0.0123219,0.00633411,-0.29341,0.441382,0
0.0105177,-0.00848429,0.496126,0.385622,0
0.0468565,-0.00117722,0.119571,1.53223,0
0.0129574,0.00296649,-0.113703,0.460109,0
0.00966736,-0.00677177,0.404223,0.351292,0
0.0115379,-0.000147449,0.0538333,0.410413,0
0.0113525,0.0028582,-0.107536,0.404257,0
0.0117583,-0.00417045,0.268727,0.420966,0
0.0113454,-0.000680478,0.0824154,0.403824,0
0.00978537,-0.0173251,0.97799,0.398386,0
0.0167098,-0.028687,1.66243,0.69163,0
0.0139213,0.0132137,-0.666029,0.516656,0
0.0497861,-0.0135005,0.816683,1.61071,0
0.0115043,-0.00256818,0.183334,0.410389,0
0.0113711,0.00322168,-0.126981,0.405075,0
0.0299173,0.00342063,-0.146561,1.01614,0
0.0113504,0.000175234,0.0364934,0.403822,0
0.0245874,-0.013056,0.776888,0.875674,0
0.000982457,-0.00692322,0.404765,0.0358881,0
0.000982212,0.00863329,-0.404765,0.0358881,0
0.019914,-0.00542092,0.34516,0.700847,0
0.0284576,-0.0124237,0.748436,0.992585,0
0.0550591,0.00974071,-0.514116,1.77492,0
0.00982444,-0.0069027,0.41133,0.357167,0
0.0142647,0.0110397,-0.548633,0.520426,0
0.0125365,-0.00377928,0.24848,0.44765,0
0.0175361,0.00479236,-0.214848,0.617826,0
0.0565728,0.0115691,-0.614507,1.81634,0
0.0172933,0.0100236,-0.499454,0.62084,0
0.0199243,0.0031396,-0.125832,0.695747,0
0.0595042,-0.00205181,0.168301,1.9241,0
0.0160132,0.00464193,-0.205534,0.566225,0
0.0113197,0.0053073,-0.238038,0.404937,0
0.0452688,0.0344244,-1.63489,1.46971,0
0.0109725,-0.0102662,0.592121,0.407232,0
0.00756244,-0.0116795,0.660736,0.287242,0
0.00189962,-0.0160146,0.884497,0.0780812,0
0.0066028,0.00955551,-0.456872,0.242709,0
0.00661317,-0.00784241,0.456706,0.243017,0
0.0355423,-0.00958011,0.599041,1.19833,0
0.0215359,-0.0202643,1.17244,0.813325,0
0.0209335,-0.00683124,0.424335,0.737631,0
0.0117499,0.00783555,-0.372665,0.423951,0
0.0343525,-0.0202938,1.16416,1.18246,0
0.00109364,-0.00708279,0.413068,0.0400081,0
0.00109336,0.00879288,-0.413068,0.0400081,0
0.0119573,0.00841024,-0.403507,0.432448,0
0.0103186,0.0113018,-0.554791,0.381715,0
0.0115305,0.00117109,-0.017026,0.410074,0
0.0142073,0.00819002,-0.394915,0.510426,0
0.019206,-0.00275874,0.198294,0.673167,0
0.0113792,-2.13173e-05,0.047051,0.404857,0
0.0115574,0.00137038,-0.0277376,0.411029,0
0.0111816,0.00802845,-0.382198,0.404293,0
0.0209737,0.0134648,-0.69716,0.755493,0
0.0123648,7.11453e-05,0.0421442,0.439126,0
0.00611752,-0.0229016,1.31638,0.30699,0
0.0148204,-0.00748894,0.450119,0.53399,0
0.0113128,0.00566454,-0.256996,0.405112,0
0.0115806,-0.00415775,0.267917,0.414722,0
0.00923597,0.00934418,-0.449183,0.337706,0
0.00119567,0.00897334,-0.422456,0.043824,0
0.00119598,-0.00726324,0.422456,0.043824,0
0.0133057,0.00703198,-0.331664,0.476813,0
0.0112628,0.00691327,-0.323168,0.405136,0
0.0085912,0.00866172,-0.412413,0.313107,0
0.0229455,-0.00233126,0.177299,0.795295,0
0.0545552,0.0401465,-1.78458,1.69478,0
0.0502312,0.0165388,-0.885404,1.62129,0
0.0439743,0.00843137,-0.442274,1.4455,0
0.00889447,-0.0128277,0.725313,0.340868,0
0.052493,-0.0332907,1.63811,1.65097,0
0.00495977,0.0094351,-0.448831,0.182394,0
0.00496112,-0.0077252,0.448831,0.182394,0
0.0127663,-0.0082595,0.488004,0.464677,0
0.0300484,-0.0109692,0.670025,1.03663,0
0.0307928,-0.0173937,1.01948,1.07631,0
0.0070913,0.0105997,-0.51227,0.262644,0
0.00858456,-0.00679399,0.404085,0.312502,0
